onset	duration	sync_side	response	correct
0.0	9.991841947194189	right	left	False
18.111821446102113	10.030184003990144	left	right	False
31.224678434431553	10.0212995368056	left	left	True
43.499407118186355	10.038891515228897	left	left	True
57.5508025852032	9.994135660119355	left	right	False
70.17107802722603	9.979091777000576	left	right	False
83.1770732132718	10.033948645927012	right	left	False
96.03370328433812	10.03445167094469	left	right	False
108.79279010044411	9.979236654005945	right	right	True
121.45229328237474	9.98615889204666	left	right	False
133.91775738820434	10.036369341891259	left	left	True
146.5793805932626	9.99732887884602	left	right	False
159.10430494509637	9.987018856219947	left	left	True
171.66073115728796	9.980552494060248	right	left	False
184.21836348203942	10.031148149166256	left	left	True
197.076095179189	10.025052344892174	left	left	True
209.68797850003466	10.02473277412355	left	left	True
222.48833321407437	10.025571356061846	left	right	False
234.41833000537008	9.975643527694046	right	left	False
247.49563744524494	10.027579831890762	left	left	True
259.9426433062181	9.98339929478243	right	right	True
271.97705134702846	10.029917002189904	left	right	False
284.42419034428895	9.97826925991103	right	left	False
296.60690102213994	10.031302280258387	right	right	True
308.3275358811952	9.980495424941182	right	left	False
321.0814430490136	9.978823945391923	right	left	False
333.2115857503377	10.039307144936174	left	right	False
345.4062543143518	9.985089690890163	left	right	False
357.19013103609905	9.987508974969387	left	right	False
369.9553565951064	9.978710671886802	right	left	False
382.397690476384	10.019636845681816	right	left	False
394.8908100342378	9.987650463823229	left	right	False
406.67112328717485	10.019658675882965	right	right	True
418.91058455826715	10.036494922824204	right	left	False
431.00487838638946	10.034155072644353	left	left	True
442.77888231445104	10.032450758852065	left	right	False
454.7625297093764	10.026416734792292	left	right	False
467.0433357344009	10.032068708911538	right	right	True
482.50398528715596	10.037292105145752	left	right	False
494.3379894080572	10.020350086968392	right	left	False
506.9835211671889	10.039101040922105	right	right	True
518.8667155103758	10.026341313961893	left	right	False
530.6297539123334	10.045096253976226	left	left	True
543.0756130563095	10.017631122842431	left	left	True
555.3997248830274	10.044275676365942	right	right	True
567.3968152040616	10.020255714189261	right	left	False
580.724665387068	10.035714533179998	left	left	True
592.765312412288	9.988186838105321	right	left	False
604.6042635850608	10.028502085246146	right	left	False
618.3553256392479	9.979041379876435	left	right	False
630.1307493122295	10.027782382909209	left	left	True
642.9439938552678	9.97941981209442	left	right	False
654.7223816574551	10.037940272595733	right	right	True
666.6131599382497	10.026066618971527	right	left	False
678.8396093654446	10.042062192689627	right	left	False
695.1272249864414	10.022376705892384	right	right	True
707.8814482153393	10.028610503766686	left	left	True
721.3589413352311	10.02955945301801	left	left	True
733.1842577620409	9.978858998976648	left	right	False
744.9538683043793	9.979156782850623	left	right	False
756.7300909892656	9.971703164745122	left	right	False
768.9136609961279	9.986403923947364	right	left	False
781.0551949334331	10.034026011824608	left	left	True
793.0832360652275	10.025591863784939	right	left	False
805.9861652483232	10.024040028918535	left	right	False
818.4772747363895	9.979516930878162	right	right	True
832.4298092592508	9.984176951926202	right	left	False
845.0894527160563	9.979862082283944	left	right	False
857.6474993200973	10.033473806921393	right	left	False
869.7338805450127	10.031218488235027	left	right	False
881.6611542394385	9.983036027755588	left	left	True
893.6465986892581	10.04180139489472	right	right	True
905.8432551291771	10.031508244108409	right	right	True
918.2795832832344	10.028726677875966	left	right	False
930.3062230763026	10.031369655858725	right	right	True
942.0824648654088	10.03110269177705	left	left	True
956.0874447734095	9.983169822022319	left	left	True
968.7532684514299	10.016890240833163	left	right	False
981.2353005693294	10.030148778110743	left	right	False
993.2220986043103	10.032747968100011	right	right	True
1005.2515974282287	10.022401277907193	left	right	False
1017.2748655793257	9.980737603735179	left	left	True
1030.1232304880396	9.979991670232266	right	left	False
1043.398162969388	10.026069172658026	right	left	False
1055.4843946881592	10.03110155183822	left	left	True
1067.5219969302416	9.988724745810032	left	left	True
1079.3073296193033	10.02712755696848	left	right	False
1091.6020535323769	9.983715265989304	right	right	True
1103.5368474461138	10.030133065301925	right	right	True
1115.3099927012809	10.02873095497489	left	left	True
1129.0426115780137	10.039206522051245	left	left	True
1141.3563281320967	10.034649265930057	right	right	True
1153.3985037892126	10.036796372849494	left	right	False
1165.224563355092	9.983165046200156	right	left	False
1176.8454594272189	10.034920210950077	right	right	True
1188.5757242632098	10.034775773063302	right	right	True
1200.3537420313805	10.036664729937911	left	right	False
1212.0335038583726	10.036237398628145	right	right	True
1224.0181822162122	10.036738669034094	left	left	True
1236.515771934297	9.983580390922725	left	left	True
1248.4071362842806	10.03608345380053	right	left	False
1260.2322106133215	9.971713405102491	right	right	True
1271.9985786131583	9.981066376902163	left	left	True
1284.2443463760428	10.033858912065625	right	left	False
1295.9751915670931	10.03874304331839	right	left	False
1309.8161905850284	10.021972979418933	right	left	False
1322.263009312097	9.979655058123171	right	left	False
1335.2922247131355	10.027401969302446	right	left	False
1347.3332609790377	9.98419880028814	right	left	False
1359.2107331580482	9.978704036213458	left	right	False
1371.4529408332892	9.98685094807297	left	right	False
1383.1360025103204	10.028770270757377	left	right	False
1394.965920465067	10.020405179355294	left	right	False
1406.8907639430836	10.033404734916985	left	right	False
1419.7069421689957	10.035356716252863	left	left	True
1432.8289101170376	9.978407371323556	left	left	True
1444.50121735828	10.031193702016026	right	left	False
1456.6981796482578	10.028904004022479	left	right	False
1469.2040504650213	9.990070077124983	left	right	False
1481.8174187853	10.032217507716268	left	right	False
